"Table","PhysicalName","LogicalDatabase","Connection","Field","TypeCode","TypeLabel","KeyType","Size","IsComposite","Nullable"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Date_evenementCode_travee","","","2","","yes",""
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Code_traveeAdherent_remettantPcicode_sacDate_evenementHeure_evenement","","","2","","yes",""
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","2","8","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Traite_as","2","texte","2","1","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Cle_as","","","2","","yes",""
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","IDExpeditionDate_evenementHeure_evenement","","","2","","yes",""
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Transfert_internet","37","booleen","2","1","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Transmis_vers_site_central","37","booleen","2","1","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","seconde_presentation","37","booleen","0","1","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Montant_2eme_presentation","17","monetaire","2","10","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Numero_Facture","2","texte","2","12","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Date_facturation","14","date","0","8","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Code_validation_facture","2","texte","0","1","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Genere_une_liste","37","booleen","0","1","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","libelle_Document","29","memo/texte long","0","8","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Libelle_souffrace","2","texte","0","50","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","lien_url","2","texte","0","256","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","nom_document_archive","2","texte","0","50","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","IdHisto_eve","27","entier 8 octets","0","8","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","poids_sauvegarde","17","monetaire","0","10","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Date_cach�e","14","date","0","8","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","heure_cachee","11","","0","4","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Avis_souffrance_edit�","2","texte","2","1","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Memo_avis_distribution","29","memo/texte long","0","8","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","OptimCleComp_secon_Numer_code__Code_","","","2","","yes",""
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","Compte_reception_edi","2","texte","0","6","no","0"
"arch_Historique","arch_Historique","Historique1","_127_0_0_1_Opentrans","IDChauffeur","25","entier 8 octets","2","8","no","0"
"arch_Histo_pci","arch_Histo_pci","Histo_pci1","_127_0_0_1_Opentrans","IDHisto_pci","24","id auto 8 octets","1","8","no","1"
"arch_Histo_pci","arch_Histo_pci","Histo_pci1","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","2","8","no","1"
"arch_Histo_pci","arch_Histo_pci","Histo_pci1","_127_0_0_1_Opentrans","Pci_expedition","2","texte","2","35","no","1"
"arch_Histo_pci","arch_Histo_pci","Histo_pci1","_127_0_0_1_Opentrans","Code_situation","2","texte","0","3","no","1"
"arch_Histo_pci","arch_Histo_pci","Histo_pci1","_127_0_0_1_Opentrans","Code_justification","2","texte","0","3","no","1"
"arch_Histo_pci","arch_Histo_pci","Histo_pci1","_127_0_0_1_Opentrans","date","14","date","0","8","no","1"
"arch_Histo_pci","arch_Histo_pci","Histo_pci1","_127_0_0_1_Opentrans","Heure","11","","0","4","no","1"
"arch_Histo_pci","arch_Histo_pci","Histo_pci1","_127_0_0_1_Opentrans","Contenant","2","texte","0","50","no","1"
"arch_Histo_pci","arch_Histo_pci","Histo_pci1","_127_0_0_1_Opentrans","transmis","37","booleen","2","1","no","1"
"arch_Histo_pci","arch_Histo_pci","Histo_pci1","_127_0_0_1_Opentrans","Code_plateforme","2","texte","2","10","no","1"
"arch_Histo_pci","arch_Histo_pci","Histo_pci1","_127_0_0_1_Opentrans","Traction","2","texte","0","50","no","1"
"arch_Histo_pci","arch_Histo_pci","Histo_pci1","_127_0_0_1_Opentrans","Palette_consignee","37","booleen","0","1","no","1"
"arch_Histo_pci","arch_Histo_pci","Histo_pci1","_127_0_0_1_Opentrans","Libelle","2","texte","0","255","no","1"
"arch_Histo_pci","arch_Histo_pci","Histo_pci1","_127_0_0_1_Opentrans","OptimCleComp_Pci_e_IDExp_Heure_DATE_Code__Code_","","","2","","yes",""
"arch_Pci","arch_Pci","Pci1","_127_0_0_1_Opentrans","IDPci","24","id auto 8 octets","1","8","no","0"
"arch_Pci","arch_Pci","Pci1","_127_0_0_1_Opentrans","Pci_expedition","2","texte","2","35","no","0"
"arch_Pci","arch_Pci","Pci1","_127_0_0_1_Opentrans","Colis","26","entier 4 octets","0","4","no","0"
"arch_Pci","arch_Pci","Pci1","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","2","8","no","0"
"arch_Pci","arch_Pci","Pci1","_127_0_0_1_Opentrans","Scanee_dechargement","2","texte","0","1","no","0"
"arch_Pci","arch_Pci","Pci1","_127_0_0_1_Opentrans","Regul_dechargement","2","texte","2","1","no","0"
"arch_Pci","arch_Pci","Pci1","_127_0_0_1_Opentrans","IDExpeditionColis","","","2","","yes",""
"arch_Pci","arch_Pci","Pci1","_127_0_0_1_Opentrans","Transmis_vers_site_central","37","booleen","2","1","no","0"
"arch_Pci","arch_Pci","Pci1","_127_0_0_1_Opentrans","Reference_unique_gls","2","texte","0","8","no","0"
"arch_Pci","arch_Pci","Pci1","_127_0_0_1_Opentrans","Colis_totaux","5","entier 4 octets","0","4","no","0"
"arch_InfoPos","arch_InfoPos","InfoPos1","_127_0_0_1_Opentrans","IDInfoPos","24","id auto 8 octets","1","8","no","0"
"arch_InfoPos","arch_InfoPos","InfoPos1","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","2","8","no","0"
"arch_InfoPos","arch_InfoPos","InfoPos1","_127_0_0_1_Opentrans","Justifier","37","booleen","0","1","no","0"
"arch_InfoPos","arch_InfoPos","InfoPos1","_127_0_0_1_Opentrans","Appel_de","3","entier 2 octets","0","2","no","0"
"arch_InfoPos","arch_InfoPos","InfoPos1","_127_0_0_1_Opentrans","Lib_question","29","memo/texte long","0","8","no","0"
"arch_InfoPos","arch_InfoPos","InfoPos1","_127_0_0_1_Opentrans","Lib_reponse","29","memo/texte long","0","8","no","0"
"arch_InfoPos","arch_InfoPos","InfoPos1","_127_0_0_1_Opentrans","Date_appel","14","date","0","8","no","0"
"arch_InfoPos","arch_InfoPos","InfoPos1","_127_0_0_1_Opentrans","heure_appel","11","","0","4","no","0"
"statcli_gen","statcli_gen","statcli_gen","_127_0_0_1_Opentrans","IDstatcli_gen","24","id auto 8 octets","1","8","no","1"
"statcli_gen","statcli_gen","statcli_gen","_127_0_0_1_Opentrans","idclient","27","entier 8 octets","2","8","no","1"
"statcli_gen","statcli_gen","statcli_gen","_127_0_0_1_Opentrans","AA","2","texte","2","2","no","1"
"statcli_gen","statcli_gen","statcli_gen","_127_0_0_1_Opentrans","MM","2","texte","0","2","no","1"
"statcli_gen","statcli_gen","statcli_gen","_127_0_0_1_Opentrans","Nb_pos","26","entier 4 octets","0","4","no","1"
"statcli_gen","statcli_gen","statcli_gen","_127_0_0_1_Opentrans","Nb_colis","26","entier 4 octets","0","4","no","0"
"statcli_gen","statcli_gen","statcli_gen","_127_0_0_1_Opentrans","Poids","17","monetaire","0","10","no","1"
"statcli_gen","statcli_gen","statcli_gen","_127_0_0_1_Opentrans","Ca_periode","17","monetaire","0","10","no","1"
"statcli_gen","statcli_gen","statcli_gen","_127_0_0_1_Opentrans","sst","17","monetaire","0","10","no","1"
"statcli_gen","statcli_gen","statcli_gen","_127_0_0_1_Opentrans","Nb_Avis_souffrance_periode","26","entier 4 octets","0","4","no","1"
"statcli_gen","statcli_gen","statcli_gen","_127_0_0_1_Opentrans","OptimCleComp_MM_AA","","","2","","yes",""
"statcli_gen","statcli_gen","statcli_gen","_127_0_0_1_Opentrans","Code_produit","2","texte","0","2","no","1"
"statcli_gen","statcli_gen","statcli_gen","_127_0_0_1_Opentrans","OptimCleComp_MM_idcli_Code__AA","","","2","","yes",""
"statcli_gen","statcli_gen","statcli_gen","_127_0_0_1_Opentrans","montant_gasoil","17","monetaire","0","10","no","1"
"statcli_gen","statcli_gen","statcli_gen","_127_0_0_1_Opentrans","idclientAAMM","","","2","","yes",""
"temp_statcli_gen","temp_statcli_gen","statcli_gen1","_127_0_0_1_Opentrans","IDtemp_statcli_gen","24","id auto 8 octets","1","8","no","1"
"temp_statcli_gen","temp_statcli_gen","statcli_gen1","_127_0_0_1_Opentrans","idclient","27","entier 8 octets","2","8","no","1"
"temp_statcli_gen","temp_statcli_gen","statcli_gen1","_127_0_0_1_Opentrans","Nb_pos","26","entier 4 octets","0","4","no","1"
"temp_statcli_gen","temp_statcli_gen","statcli_gen1","_127_0_0_1_Opentrans","Nb_colis","26","entier 4 octets","0","4","no","0"
"temp_statcli_gen","temp_statcli_gen","statcli_gen1","_127_0_0_1_Opentrans","Poids","17","monetaire","0","10","no","1"
"temp_statcli_gen","temp_statcli_gen","statcli_gen1","_127_0_0_1_Opentrans","Ca_periode","17","monetaire","0","10","no","1"
"temp_statcli_gen","temp_statcli_gen","statcli_gen1","_127_0_0_1_Opentrans","sst","17","monetaire","0","10","no","1"
"temp_statcli_gen","temp_statcli_gen","statcli_gen1","_127_0_0_1_Opentrans","Nb_Avis_souffrance_periode","26","entier 4 octets","0","4","no","1"
"temp_statcli_gen","temp_statcli_gen","statcli_gen1","_127_0_0_1_Opentrans","AAMM","2","texte","2","4","no","1"
"temp_statcli_gen","temp_statcli_gen","statcli_gen1","_127_0_0_1_Opentrans","Numdisque","27","entier 8 octets","2","8","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","IDFax","24","id auto 8 octets","1","8","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","Type","2","texte","0","20","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","date_envoi","14","date","2","8","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","Heure_envoi","11","","0","4","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","Num_fax","2","texte","0","30","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","Nom_agence_emetrice","2","texte","0","50","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","date_accuse","14","date","0","8","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","Heure_accuse","11","","0","4","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","document_joint","30","","0","8","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","accuse_simple","29","memo/texte long","0","8","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","accuse_complet","29","memo/texte long","0","8","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","IDHistorique","25","entier 8 octets","2","8","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","Reference","2","texte","1","100","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","Statut","2","texte","0","50","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","destinataire","2","texte","0","100","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","fax_Re�u","37","booleen","2","1","no","1"
"Fax","Fax","Fax","_127_0_0_1_Opentrans","fax_ano","37","booleen","2","1","no","1"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","IDEnlevement","24","id auto 8 octets","1","8","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Port","3","entier 2 octets","0","2","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Code_expediteur","2","texte","0","6","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","nom_Enlevement","2","texte","0","35","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Adresse1_enl","2","texte","0","35","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Adresse2_enl","2","texte","0","35","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Adresse3_enl","2","texte","0","35","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Pays_enl","2","texte","0","3","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Code_postal_enl","2","texte","0","7","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Ville_enl","2","texte","0","30","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Tel_enl","2","texte","0","20","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","fax_enl","2","texte","0","20","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Code_destinataire","2","texte","0","6","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Nom_destinataire","2","texte","0","35","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Adresse1_des","2","texte","0","35","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Adresse2_des","2","texte","0","35","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Adresse3_des","2","texte","0","35","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Pays_des","2","texte","0","3","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Code_postal_des","2","texte","0","10","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Ville_des","2","texte","0","50","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","tel_des","2","texte","0","20","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Compte_payeur","2","texte","0","6","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Colis","26","entier 4 octets","0","4","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Poids","17","monetaire","0","10","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Date_enlevement","14","date","2","8","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Adherent_livreur","2","texte","2","6","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Fax_adherent","2","texte","0","20","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Sold�e","37","booleen","2","1","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Code_produit","2","texte","0","2","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Commentaire","29","memo/texte long","0","8","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Date_solde","14","date","0","8","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Reference","2","texte","0","20","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","2","8","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","date_rdv","3","entier 2 octets","0","2","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Heure_rdv","3","entier 2 octets","0","2","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","date_debut_enl","14","date","0","8","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Date_fin___enl","14","date","0","8","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","heure_debut_enl","11","","0","4","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","heure_fin_enl","11","","0","4","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","enl_particulier","37","booleen","0","1","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","liv_particulier","37","booleen","0","1","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","longueur","26","entier 4 octets","0","4","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","Largeur","26","entier 4 octets","0","4","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","hauteur","26","entier 4 octets","0","4","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","reception_en_edi","37","booleen","0","1","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","reference_edi","2","texte","2","35","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","consigne_enlevement","2","texte","0","140","no","0"
"Enlevement","Enlevement","Expedition2","_127_0_0_1_Opentrans","remarque","2","texte","0","140","no","0"
"histo_enlevement","histo_enlevement","histo_enlevement","_127_0_0_1_Opentrans","IDhisto_enlevement","24","id auto 8 octets","1","8","no","1"
"histo_enlevement","histo_enlevement","histo_enlevement","_127_0_0_1_Opentrans","IDEnlevement","25","entier 8 octets","2","8","no","1"
"histo_enlevement","histo_enlevement","histo_enlevement","_127_0_0_1_Opentrans","Date_histo","14","date","0","8","no","1"
"histo_enlevement","histo_enlevement","histo_enlevement","_127_0_0_1_Opentrans","Commentaire","29","memo/texte long","0","8","no","1"
"histo_enlevement","histo_enlevement","histo_enlevement","_127_0_0_1_Opentrans","Sold�","37","booleen","0","1","no","1"
"temp_expe_histo","temp_expe_histo","temp_expe_histo","_127_0_0_1_Opentrans","IDtemp_expe_histo","24","id auto 8 octets","1","8","no","1"
"temp_expe_histo","temp_expe_histo","temp_expe_histo","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","2","8","no","1"
"temp_expe_histo","temp_expe_histo","temp_expe_histo","_127_0_0_1_Opentrans","IDHistorique","25","entier 8 octets","2","8","no","1"
"temp_expe_histo","temp_expe_histo","temp_expe_histo","_127_0_0_1_Opentrans","IDExpeditionIDHistorique1","","","2","","yes",""
"temp_expe_histo","temp_expe_histo","temp_expe_histo","_127_0_0_1_Opentrans","IDHistoriqueIDExpedition","","","2","","yes",""
"arch_emages","arch_emages","Emarges1","_127_0_0_1_Opentrans","idemarge","24","id auto 8 octets","1","8","no","0"
"arch_emages","arch_emages","Emarges1","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","2","8","no","0"
"arch_emages","arch_emages","Emarges1","_127_0_0_1_Opentrans","nom_emarge","2","texte","0","50","no","0"
"arch_emages","arch_emages","Emarges1","_127_0_0_1_Opentrans","AAMM_Image","2","texte","0","4","no","0"
"arch_emages","arch_emages","Emarges1","_127_0_0_1_Opentrans","Memo_image","30","","0","8","no","0"
"arch_emages","arch_emages","Emarges1","_127_0_0_1_Opentrans","date_scannage","14","date","0","8","no","0"
"arch_emages","arch_emages","Emarges1","_127_0_0_1_Opentrans","Heure_scannage","11","","0","4","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","IdParamUser","24","id auto 8 octets","1","8","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","IDUtilisateur","25","entier 8 octets","1","8","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","Repertoire_des_emarges","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","Imprimante_Thermique","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","repertoire_temporaire_emarges","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","Repertoire_internet","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","Imprimante_etiquettes","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","Repertoire_depot_pour_Convergence","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","repertoire_emission_edi","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","repertoire_emarges_pour_transfert_internet","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","repertoire_Temporaire_internet","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","repertoire_pour_reception_internet","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","repertoire_pour_transfert_internet","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","repertoire_envoi_fax_calvacom_exinfo","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","repertoire_envoi_fax_calvacom_exdata","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","Imprimante_par_defaut","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","Imprimante_recepisse","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","Imprimante_de_facturation","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","Imprimante_borderau","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","Repertoire_depot_xml","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","ImprimanteThrmique100_150","2","texte","0","100","no","0"
"ParamUser","ParamUser","ParamUser","_127_0_0_1_Opentrans","SourceTwainScan","2","texte","0","100","no","0"
"Regroupement_tournee","Regroupement_tournee","Regroupement_tournee","_127_0_0_1_Opentrans","IDRegroupement_tournee","24","id auto 8 octets","1","8","no","1"
"Regroupement_tournee","Regroupement_tournee","Regroupement_tournee","_127_0_0_1_Opentrans","code","2","texte","1","5","no","1"
"Regroupement_tournee","Regroupement_tournee","Regroupement_tournee","_127_0_0_1_Opentrans","Libelle","2","texte","0","50","no","1"
"Histo_commercial","Histo_commercial","Histo_commercial","_127_0_0_1_Opentrans","IdHisto_commercial","24","id auto 8 octets","1","8","no","0"
"Histo_commercial","Histo_commercial","Histo_commercial","_127_0_0_1_Opentrans","idclient","27","entier 8 octets","2","8","no","0"
"Histo_commercial","Histo_commercial","Histo_commercial","_127_0_0_1_Opentrans","IDCommercial","25","entier 8 octets","2","8","no","0"
"Histo_commercial","Histo_commercial","Histo_commercial","_127_0_0_1_Opentrans","Date_debut_attribution","14","date","0","8","no","0"
"Histo_commercial","Histo_commercial","Histo_commercial","_127_0_0_1_Opentrans","Date_fin_attribution","14","date","0","8","no","0"
"FacMensuelle","FacMensuelle","Facdic1","_127_0_0_1_Opentrans","IDFacmensuelle","24","id auto 8 octets","1","8","no","0"
"FacMensuelle","FacMensuelle","Facdic1","_127_0_0_1_Opentrans","cle_unique_agence","2","texte","2","24","no","0"
"FacMensuelle","FacMensuelle","Facdic1","_127_0_0_1_Opentrans","date_facture","14","date","0","8","no","0"
"FacMensuelle","FacMensuelle","Facdic1","_127_0_0_1_Opentrans","Compte_payeur","2","texte","0","6","no","0"
"FacMensuelle","FacMensuelle","Facdic1","_127_0_0_1_Opentrans","Libelle","29","memo/texte long","0","8","no","0"
"FacMensuelle","FacMensuelle","Facdic1","_127_0_0_1_Opentrans","Code_validation","2","texte","2","1","no","0"
"FacMensuelle","FacMensuelle","Facdic1","_127_0_0_1_Opentrans","Numero_facture","2","texte","0","12","no","0"
"FacMensuelle","FacMensuelle","Facdic1","_127_0_0_1_Opentrans","code_tva","2","texte","0","2","no","0"
"FacMensuelle","FacMensuelle","Facdic1","_127_0_0_1_Opentrans","Montant","17","monetaire","0","10","no","0"
"FacMensuelle","FacMensuelle","Facdic1","_127_0_0_1_Opentrans","code_produit","2","texte","0","2","no","0"
"FacMensuelle","FacMensuelle","Facdic1","_127_0_0_1_Opentrans","OptimCleComp_1","","","2","","yes",""
"FacMensuelle","FacMensuelle","Facdic1","_127_0_0_1_Opentrans","cle_unique_agenceCode_validation","","","2","","yes",""
"FacMensuelle","FacMensuelle","Facdic1","_127_0_0_1_Opentrans","Periode_AA_MM","2","texte","0","4","no","0"
"FacMensuelle","FacMensuelle","Facdic1","_127_0_0_1_Opentrans","cle_unique_agenceCompte_payeurPeriode_AA_MM","","","2","","yes",""
"FacMensuelle","FacMensuelle","Facdic1","_127_0_0_1_Opentrans","IDFacture_Entete","25","entier 8 octets","2","8","no","0"
"ProForfaitMensuel","ProForfaitMensuel","ProForfaitMensuel","_127_0_0_1_Opentrans","IDProFOrfaitMensuel","24","id auto 8 octets","1","8","no","1"
"ProForfaitMensuel","ProForfaitMensuel","ProForfaitMensuel","_127_0_0_1_Opentrans","Code_produit","2","texte","2","2","no","1"
"ProForfaitMensuel","ProForfaitMensuel","ProForfaitMensuel","_127_0_0_1_Opentrans","IDClients","25","entier 8 octets","2","8","no","1"
"Client_TypeEmballage","Client_TypeEmballage","Client_TypeEmballage","_127_0_0_1_Opentrans","IDClient_TypeEmballage","24","id auto 8 octets","1","8","no","1"
"Client_TypeEmballage","Client_TypeEmballage","Client_TypeEmballage","_127_0_0_1_Opentrans","IDClients","25","entier 8 octets","2","8","no","1"
"Client_TypeEmballage","Client_TypeEmballage","Client_TypeEmballage","_127_0_0_1_Opentrans","Code_emballage","2","texte","0","10","no","1"
"Client_TypeEmballage","Client_TypeEmballage","Client_TypeEmballage","_127_0_0_1_Opentrans","Libelle","2","texte","0","50","no","1"
"Client_TypeEmballage","Client_TypeEmballage","Client_TypeEmballage","_127_0_0_1_Opentrans","Consigne","37","booleen","0","1","no","1"
"Client_TypeEmballage","Client_TypeEmballage","Client_TypeEmballage","_127_0_0_1_Opentrans","IDType_Consigne","25","entier 8 octets","2","8","no","1"
"Client_TypeEmballage","Client_TypeEmballage","Client_TypeEmballage","_127_0_0_1_Opentrans","IDClientsCode_emballage","","","1","","yes",""
"Client_TypeEmballage","Client_TypeEmballage","Client_TypeEmballage","_127_0_0_1_Opentrans","OptimCleComp_IDCli_IDCli","","","2","","yes",""
"Expedition_Emballage","Expedition_Emballage","Expedition_Emballage","_127_0_0_1_Opentrans","IDExpedition_Emballage","24","id auto 8 octets","1","8","no","1"
"Expedition_Emballage","Expedition_Emballage","Expedition_Emballage","_127_0_0_1_Opentrans","IDExpedition","25","entier 8 octets","2","8","no","1"
"Expedition_Emballage","Expedition_Emballage","Expedition_Emballage","_127_0_0_1_Opentrans","Code_emballage","2","texte","0","10","no","1"
"Expedition_Emballage","Expedition_Emballage","Expedition_Emballage","_127_0_0_1_Opentrans","Libelle","2","texte","0","50","no","1"
"Expedition_Emballage","Expedition_Emballage","Expedition_Emballage","_127_0_0_1_Opentrans","Nombre_unite","9","","0","2","no","1"
"Expedition_Emballage","Expedition_Emballage","Expedition_Emballage","_127_0_0_1_Opentrans","Poids","17","monetaire","0","10","no","1"
